,Order ID,Order Date,Segment,State,City,Product Name,Category,Sub-Category,Sales
5607,CA-2018-105193,25/03/2018,Consumer,New York,New York City,Newell 311,Office Supplies,Art,11.05
5608,CA-2016-168634,06/12/2016,Consumer,California,San Francisco,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,7.78
5609,CA-2018-117198,31/08/2018,Consumer,Louisiana,Monroe,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,659.9
5610,CA-2016-145828,05/10/2016,Consumer,Ohio,Cincinnati,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,53.04
5611,CA-2018-121027,18/08/2018,Corporate,Washington,Seattle,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,843.9
5612,CA-2018-121027,18/08/2018,Corporate,Washington,Seattle,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,1496.16
5613,CA-2017-147431,02/02/2017,Consumer,New York,New York City,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,117.96
5614,CA-2017-158001,23/08/2017,Corporate,New York,New York City,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,21.3
5615,CA-2017-158001,23/08/2017,Corporate,New York,New York City,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,1040.8
5616,CA-2017-158001,23/08/2017,Corporate,New York,New York City,Newell 331,Office Supplies,Art,29.34
5617,CA-2018-125745,30/06/2018,Corporate,Tennessee,Memphis,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,19.52
5618,CA-2016-101154,18/09/2016,Consumer,California,San Diego,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,443.92
5619,US-2017-124163,25/09/2017,Corporate,Wisconsin,La Crosse,Logitech Wireless Headset h800,Technology,Accessories,499.95
5620,US-2017-124163,25/09/2017,Corporate,Wisconsin,La Crosse,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,3.04
5621,US-2017-124163,25/09/2017,Corporate,Wisconsin,La Crosse,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,201.96
5622,US-2017-124163,25/09/2017,Corporate,Wisconsin,La Crosse,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,68.64
5623,CA-2017-121748,24/10/2017,Corporate,California,Los Angeles,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,100.0
5624,CA-2017-121748,24/10/2017,Corporate,California,Los Angeles,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,359.98
5625,CA-2015-126683,29/09/2015,Home Office,Washington,Seattle,Longer-Life Soft White Bulbs,Furniture,Furnishings,6.16
5626,CA-2015-126683,29/09/2015,Home Office,Washington,Seattle,"Bevis Oval Conference Table, Walnut",Furniture,Tables,2348.82
5627,CA-2018-148810,26/06/2018,Corporate,Florida,Miami,Avery 512,Office Supplies,Labels,13.872
5628,CA-2018-148810,26/06/2018,Corporate,Florida,Miami,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,273.552
5629,US-2017-146066,21/08/2017,Home Office,Pennsylvania,Philadelphia,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,815.292
5630,CA-2015-127614,11/02/2015,Consumer,Virginia,Chesapeake,Enermax Aurora Lite Keyboard,Technology,Accessories,234.45
5631,CA-2015-127614,11/02/2015,Consumer,Virginia,Chesapeake,Hon 2111 Invitation Series Corner Table,Furniture,Tables,1256.22
5632,CA-2015-127614,11/02/2015,Consumer,Virginia,Chesapeake,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,17.46
5633,CA-2017-101742,23/09/2017,Home Office,New York,New York City,3-ring staple pack,Office Supplies,Binders,10.528
5634,CA-2016-134943,05/12/2016,Home Office,Michigan,Ann Arbor,Surelock Post Binders,Office Supplies,Binders,152.8
5635,CA-2018-123022,03/09/2018,Home Office,California,La Mesa,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,82.56
5636,CA-2018-123022,03/09/2018,Home Office,California,La Mesa,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,284.97
5637,CA-2018-113208,26/03/2018,Corporate,Michigan,Dearborn,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,60.84
5638,CA-2015-154893,21/12/2015,Consumer,California,San Diego,SAFCO Arco Folding Chair,Furniture,Chairs,1325.76
5639,CA-2015-154893,21/12/2015,Consumer,California,San Diego,Safco Contoured Stacking Chairs,Furniture,Chairs,572.16
5640,CA-2015-147900,23/09/2015,Home Office,Ohio,Lakewood,EcoTones Memo Sheets,Office Supplies,Paper,28.8
5641,CA-2018-106355,02/04/2018,Home Office,Connecticut,Meriden,Newell 318,Office Supplies,Art,11.12
5642,CA-2017-127985,01/04/2017,Home Office,Georgia,Columbus,Regeneration Desk Collection,Furniture,Furnishings,7.04
5643,CA-2016-166604,15/05/2016,Corporate,Georgia,Roswell,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,17.94
5644,CA-2018-120719,23/03/2018,Home Office,Washington,Seattle,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,34.76
5645,CA-2018-127117,14/04/2018,Corporate,New Jersey,Morristown,Tensor Computer Mounted Lamp,Furniture,Furnishings,74.45
5646,CA-2016-104241,04/01/2016,Corporate,Virginia,Alexandria,DAX Wood Document Frame,Furniture,Furnishings,192.22
5647,CA-2018-168179,02/11/2018,Consumer,Utah,Salt Lake City,Xerox 220,Office Supplies,Paper,19.44
5648,CA-2018-142342,17/07/2018,Corporate,California,Apple Valley,Xerox 221,Office Supplies,Paper,32.4
5649,CA-2018-142342,17/07/2018,Corporate,California,Apple Valley,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,57.9
5650,CA-2018-142342,17/07/2018,Corporate,California,Apple Valley,Sterilite Show Offs Storage Containers,Office Supplies,Storage,10.56
5651,CA-2018-142342,17/07/2018,Corporate,California,Apple Valley,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,1194.165
5652,CA-2018-109099,06/10/2018,Corporate,New York,New York City,Xerox 1893,Office Supplies,Paper,40.99
5653,US-2015-134187,04/11/2015,Corporate,California,Long Beach,Newell 343,Office Supplies,Art,2.94
5654,CA-2017-145261,18/12/2017,Home Office,Oregon,Salem,Vinyl Sectional Post Binders,Office Supplies,Binders,45.24
5655,CA-2017-145261,18/12/2017,Home Office,Oregon,Salem,Newell 312,Office Supplies,Art,18.688
5656,CA-2017-145261,18/12/2017,Home Office,Oregon,Salem,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,11.648
5657,CA-2017-145261,18/12/2017,Home Office,Oregon,Salem,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,112.776
5658,CA-2017-145261,18/12/2017,Home Office,Oregon,Salem,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,377.45
5659,CA-2017-145261,18/12/2017,Home Office,Oregon,Salem,Avery White Multi-Purpose Labels,Office Supplies,Labels,15.936
5660,CA-2017-145261,18/12/2017,Home Office,Oregon,Salem,Macally Suction Cup Mount,Technology,Phones,28.68
5661,CA-2017-108875,24/09/2017,Home Office,Colorado,Aurora,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,21.44
5662,CA-2017-108875,24/09/2017,Home Office,Colorado,Aurora,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,511.056
5663,CA-2017-141957,21/07/2017,Corporate,Ohio,Newark,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,18.656
5664,CA-2017-141957,21/07/2017,Corporate,Ohio,Newark,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,11.088
5665,CA-2017-141957,21/07/2017,Corporate,Ohio,Newark,Safco Steel Mobile File Cart,Office Supplies,Storage,66.688
5666,CA-2017-141957,21/07/2017,Corporate,Ohio,Newark,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,99.488
5667,CA-2017-142405,11/06/2017,Consumer,Washington,Seattle,Avery 486,Office Supplies,Labels,14.62
5668,CA-2017-142405,11/06/2017,Consumer,Washington,Seattle,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,53.984
5669,CA-2017-142405,11/06/2017,Consumer,Washington,Seattle,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,389.97
5670,CA-2016-141012,09/06/2016,Consumer,Idaho,Pocatello,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,355.36
5671,CA-2016-141012,09/06/2016,Consumer,Idaho,Pocatello,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,140.376
5672,CA-2018-127922,27/10/2018,Corporate,Texas,Dallas,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,15.84
5673,CA-2018-127922,27/10/2018,Corporate,Texas,Dallas,Xerox 1972,Office Supplies,Paper,8.448
5674,CA-2017-146318,22/01/2017,Consumer,Washington,Seattle,Xerox 218,Office Supplies,Paper,12.96
5675,CA-2015-135993,28/05/2015,Corporate,Washington,Seattle,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,57.408
5676,CA-2015-135993,28/05/2015,Corporate,Washington,Seattle,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,27.6
5677,CA-2015-126802,29/12/2015,Consumer,Illinois,Chicago,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,38.976
5678,CA-2017-143924,28/07/2017,Home Office,Michigan,Holland,Staples,Office Supplies,Fasteners,20.44
5679,CA-2017-143924,28/07/2017,Home Office,Michigan,Holland,Xerox 1889,Office Supplies,Paper,109.92
5680,CA-2017-141551,24/09/2017,Consumer,Oklahoma,Broken Arrow,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,6.38
5681,CA-2017-141551,24/09/2017,Consumer,Oklahoma,Broken Arrow,Xerox 232,Office Supplies,Paper,6.48
5682,CA-2015-164315,02/04/2015,Consumer,Georgia,Athens,Xerox 1990,Office Supplies,Paper,15.84
5683,CA-2015-164315,02/04/2015,Consumer,Georgia,Athens,Motorola Droid Maxx,Technology,Phones,1049.93
5684,CA-2015-164315,02/04/2015,Consumer,Georgia,Athens,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,154.9
5685,CA-2016-131072,05/11/2016,Consumer,Washington,Seattle,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,98.352
5686,CA-2015-131541,28/07/2015,Consumer,Florida,Apopka,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,14.32
5687,CA-2015-131541,28/07/2015,Consumer,Florida,Apopka,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,129.888
5688,CA-2015-131541,28/07/2015,Consumer,Florida,Apopka,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,48.944
5689,CA-2016-119550,26/12/2016,Home Office,Texas,Houston,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,275.058
5690,US-2016-138093,10/12/2016,Corporate,Maryland,Baltimore,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,27.36
5691,US-2016-138093,10/12/2016,Corporate,Maryland,Baltimore,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,44.75
5692,US-2016-138093,10/12/2016,Corporate,Maryland,Baltimore,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,134.99
5693,US-2016-138093,10/12/2016,Corporate,Maryland,Baltimore,Astroparche Fine Business Paper,Office Supplies,Paper,26.4
5694,US-2016-138093,10/12/2016,Corporate,Maryland,Baltimore,Global Ergonomic Managers Chair,Furniture,Chairs,542.94
5695,CA-2017-126165,05/05/2017,Consumer,California,San Francisco,Hon 61000 Series Interactive Training Tables,Furniture,Tables,71.088
5696,CA-2018-126123,14/10/2018,Home Office,Illinois,Chicago,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,27.396
5697,CA-2018-126123,14/10/2018,Home Office,Illinois,Chicago,Catalog Binders with Expanding Posts,Office Supplies,Binders,13.456
5698,CA-2017-143441,05/11/2017,Consumer,Texas,Laredo,Avery 490,Office Supplies,Labels,11.84
5699,CA-2018-148320,03/11/2018,Consumer,California,San Francisco,Xerox 1992,Office Supplies,Paper,35.88
5700,CA-2017-125661,24/11/2017,Home Office,Ohio,Cleveland,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,40.752
5701,CA-2017-125661,24/11/2017,Home Office,Ohio,Cleveland,V7 USB Numeric Keypad,Technology,Accessories,139.96
5702,US-2015-123519,14/12/2015,Consumer,Ohio,Marion,Newell 35,Office Supplies,Art,2.624
5703,US-2015-123519,14/12/2015,Consumer,Ohio,Marion,Hon Rectangular Conference Tables,Furniture,Tables,136.53
5704,US-2015-123519,14/12/2015,Consumer,Ohio,Marion,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,263.96
5705,CA-2015-155593,03/11/2015,Consumer,Connecticut,Fairfield,Acme Kleen Earth Office Shears,Office Supplies,Supplies,11.64
5706,CA-2018-136000,22/09/2018,Corporate,New York,New York City,GBC Poly Designer Binding Covers,Office Supplies,Binders,40.176
5707,US-2016-160857,08/05/2016,Consumer,New York,New York City,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,79.44
5708,US-2016-160857,08/05/2016,Consumer,New York,New York City,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,357.93
5709,US-2016-160857,08/05/2016,Consumer,New York,New York City,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,127.764
5710,US-2016-160857,08/05/2016,Consumer,New York,New York City,Sharp AL-1530CS Digital Copier,Technology,Copiers,2799.944
5711,US-2016-160857,08/05/2016,Consumer,New York,New York City,Xerox 204,Office Supplies,Paper,19.44
5712,CA-2018-115805,31/07/2018,Consumer,Illinois,Chicago,Motorola L804,Technology,Phones,36.792
5713,US-2015-143707,01/03/2015,Home Office,New York,New York City,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,5.94
5714,CA-2018-116939,25/09/2018,Consumer,Virginia,Richmond,Steel Personal Filing/Posting Tote,Office Supplies,Storage,177.55
5715,CA-2016-124107,09/10/2016,Corporate,Michigan,Ann Arbor,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,619.95
5716,CA-2016-124107,09/10/2016,Corporate,Michigan,Ann Arbor,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,29.16
5717,CA-2016-124107,09/10/2016,Corporate,Michigan,Ann Arbor,Staple envelope,Office Supplies,Envelopes,57.96
5718,CA-2016-124107,09/10/2016,Corporate,Michigan,Ann Arbor,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,29.403
5719,CA-2018-126550,29/03/2018,Consumer,Indiana,Lafayette,Adjustable Personal File Tote,Office Supplies,Storage,81.4
5720,CA-2016-138674,14/11/2016,Corporate,Oregon,Springfield,Advantus Push Pins,Office Supplies,Fasteners,8.72
5721,CA-2016-138674,14/11/2016,Corporate,Oregon,Springfield,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,91.176
5722,CA-2016-138674,14/11/2016,Corporate,Oregon,Springfield,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,159.968
5723,CA-2017-165820,26/09/2017,Corporate,California,San Francisco,Xerox 1905,Office Supplies,Paper,12.96
5724,CA-2015-103191,22/09/2015,Corporate,Illinois,Chicago,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,331.536
5725,CA-2016-103933,25/09/2016,Corporate,New York,New York City,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,899.91
5726,CA-2016-110548,04/05/2016,Corporate,Texas,Houston,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,946.344
5727,CA-2018-117324,08/12/2018,Consumer,Wisconsin,Madison,Logitech G105 Gaming Keyboard,Technology,Accessories,178.11
5728,CA-2018-117324,08/12/2018,Consumer,Wisconsin,Madison,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,1089.75
5729,CA-2018-117324,08/12/2018,Consumer,Wisconsin,Madison,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,61.06
5730,CA-2018-117324,08/12/2018,Consumer,Wisconsin,Madison,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,459.92
5731,CA-2018-117324,08/12/2018,Consumer,Wisconsin,Madison,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,27.52
5732,CA-2018-143574,29/06/2018,Corporate,Connecticut,Milford,"Hon Metal Bookcases, Putty",Furniture,Bookcases,638.82
5733,CA-2018-143574,29/06/2018,Corporate,Connecticut,Milford,Acme Box Cutter Scissors,Office Supplies,Supplies,30.69
5734,CA-2018-143574,29/06/2018,Corporate,Connecticut,Milford,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,25.16
5735,CA-2015-111773,29/06/2015,Consumer,New York,New York City,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,13.92
5736,CA-2015-148614,20/01/2015,Consumer,California,Los Angeles,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,19.36
5737,CA-2015-148614,20/01/2015,Consumer,California,Los Angeles,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,19.3
5738,CA-2017-156139,31/12/2017,Consumer,California,San Francisco,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,38.376
5739,US-2018-147886,28/03/2018,Corporate,California,Fairfield,Xerox 1975,Office Supplies,Paper,12.96
5740,US-2018-147886,28/03/2018,Corporate,California,Fairfield,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,26.48
5741,US-2018-147886,28/03/2018,Corporate,California,Fairfield,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,532.72
5742,US-2018-147886,28/03/2018,Corporate,California,Fairfield,Xerox 1968,Office Supplies,Paper,26.72
5743,US-2018-147886,28/03/2018,Corporate,California,Fairfield,Xerox 1977,Office Supplies,Paper,20.04
5744,US-2018-147886,28/03/2018,Corporate,California,Fairfield,SAFCO Boltless Steel Shelving,Office Supplies,Storage,795.48
5745,US-2018-147886,28/03/2018,Corporate,California,Fairfield,Stackable Trays,Furniture,Furnishings,21.56
5746,CA-2017-113733,08/12/2017,Consumer,North Carolina,Greenville,Cisco SPA301,Technology,Phones,249.584
5747,CA-2017-113733,08/12/2017,Consumer,North Carolina,Greenville,Maxell 4.7GB DVD-R,Technology,Accessories,68.112
5748,CA-2017-113733,08/12/2017,Consumer,North Carolina,Greenville,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,16.56
5749,CA-2018-104913,18/11/2018,Consumer,New York,Long Beach,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,74.95
5750,CA-2015-145800,30/05/2015,Consumer,Illinois,Buffalo Grove,Chromcraft Rectangular Conference Tables,Furniture,Tables,355.455
5751,CA-2017-125850,22/01/2017,Consumer,California,San Diego,Avery 475,Office Supplies,Labels,44.4
5752,CA-2017-125850,22/01/2017,Consumer,California,San Diego,Avery 476,Office Supplies,Labels,20.65
5753,CA-2017-118514,03/02/2017,Consumer,Kentucky,Richmond,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,866.4
5754,CA-2016-150749,29/03/2016,Consumer,Virginia,Springfield,Newell 333,Office Supplies,Art,5.56
5755,CA-2015-163748,14/10/2015,Consumer,Texas,Fort Worth,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,3.16
5756,CA-2015-163748,14/10/2015,Consumer,Texas,Fort Worth,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,1999.96
5757,CA-2016-119634,11/08/2016,Consumer,North Carolina,Raleigh,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,46.152
5758,CA-2016-149300,22/11/2016,Consumer,Florida,Hialeah,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,32.985
